user_id,signup_date,signup_source,plan_type,country,industry,primary_platform,is_churned,churn_date
u_05323,2025-06-01,paid_google,pro,Other,finance,web,0,
u_05324,2026-05-23,paid_google,free,US,nonprofit,web,0,
u_05325,2026-01-26,paid_facebook,free,US,education,ios,0,
u_05326,2026-05-19,organic,basic,US,technology,android,0,
u_05327,2026-05-07,organic,free,FR,education,android,0,
u_05328,2026-03-08,organic,enterprise,DE,finance,android,0,
u_05329,2026-02-16,paid_google,free,AU,nonprofit,web,0,
u_05330,2026-04-18,organic,free,US,technology,android,0,
u_05331,2026-04-06,paid_facebook,pro,US,ecommerce,web,0,
u_05332,2026-05-18,organic,free,US,ecommerce,web,0,
u_05333,2026-04-09,direct,basic,BR,other,web,0,
u_05334,2025-06-01,paid_google,free,US,healthcare,android,0,
u_05335,2025-06-01,paid_google,basic,DE,media,web,0,
u_05336,2026-04-02,referral,free,UK,technology,web,0,
u_05337,2026-01-28,paid_facebook,free,IN,technology,web,0,
u_05338,2025-06-16,paid_facebook,free,US,marketing,web,0,
u_05339,2026-05-31,direct,free,DE,education,ios,0,
u_05340,2025-10-01,paid_google,basic,US,finance,web,0,
u_05341,2025-06-01,referral,free,Other,marketing,ios,0,
u_05342,2026-05-18,paid_google,free,US,education,ios,0,
u_05343,2026-05-06,referral,free,US,healthcare,ios,0,
u_05344,2025-06-01,organic,basic,US,healthcare,android,0,
u_05345,2026-02-08,organic,basic,BR,technology,web,0,
u_05346,2026-05-29,paid_facebook,free,US,nonprofit,web,0,
u_05347,2026-04-18,organic,free,UK,education,ios,0,
u_05348,2026-03-05,organic,free,US,marketing,android,1,2026-03-22
u_05349,2025-12-11,organic,basic,US,ecommerce,web,0,
u_05350,2025-11-20,paid_facebook,free,IN,marketing,android,1,2025-11-27
u_05351,2025-06-01,referral,free,US,healthcare,web,0,
u_05352,2026-04-12,paid_facebook,basic,DE,marketing,web,0,
u_05353,2026-02-08,referral,pro,AU,media,web,0,
u_05354,2026-02-10,paid_google,free,BR,other,web,0,
u_05355,2026-03-17,organic,basic,US,technology,web,0,
u_05356,2026-05-05,organic,free,UK,technology,web,1,2026-05-25
u_05357,2025-06-01,paid_google,pro,JP,marketing,web,0,
u_05358,2025-08-25,organic,free,AU,education,android,0,
u_05359,2026-02-20,organic,free,US,technology,web,0,
u_05360,2026-01-17,paid_google,pro,UK,consulting,web,0,
u_05361,2026-04-24,paid_facebook,free,JP,finance,android,0,
u_05362,2026-02-06,paid_google,free,UK,education,ios,0,
u_05363,2025-12-10,referral,free,BR,finance,ios,0,
u_05364,2026-02-15,paid_facebook,basic,UK,nonprofit,android,0,
u_05365,2025-06-01,paid_facebook,free,US,technology,web,1,2025-07-17
u_05366,2026-01-14,direct,pro,US,ecommerce,web,0,
u_05367,2026-03-25,organic,free,US,education,web,0,
u_05368,2025-10-28,paid_facebook,free,US,education,ios,0,
u_05369,2026-05-04,referral,free,FR,finance,android,0,
u_05370,2026-03-22,paid_google,free,DE,technology,web,0,
u_05371,2026-03-30,referral,basic,CA,ecommerce,web,0,
u_05372,2026-03-10,paid_google,basic,DE,consulting,web,0,
u_05373,2025-10-22,paid_google,free,US,technology,ios,1,2025-10-29
u_05374,2026-02-24,organic,free,US,finance,web,1,2026-03-03
u_05375,2025-10-13,direct,basic,JP,technology,android,0,
u_05376,2026-01-26,referral,basic,UK,education,android,0,
u_05377,2026-04-01,referral,basic,UK,consulting,ios,0,
u_05378,2025-10-02,paid_facebook,basic,Other,education,android,0,
u_05379,2026-04-22,organic,free,US,marketing,web,0,
u_05380,2026-04-25,organic,pro,BR,technology,android,0,
u_05381,2026-02-18,referral,free,BR,consulting,ios,1,2026-02-25
u_05382,2026-04-17,paid_google,free,US,marketing,web,1,2026-05-31
u_05383,2026-05-30,organic,basic,US,technology,web,0,
u_05384,2025-12-30,paid_google,pro,Other,education,web,0,
u_05385,2026-02-16,paid_google,basic,UK,marketing,ios,0,
u_05386,2026-03-07,paid_facebook,free,US,media,android,0,
u_05387,2025-06-01,paid_google,free,UK,technology,ios,1,2025-06-08
u_05388,2026-01-28,paid_facebook,free,IN,finance,ios,0,
u_05389,2025-08-15,referral,pro,AU,marketing,web,0,
u_05390,2026-05-10,organic,free,JP,ecommerce,ios,1,2026-05-31
u_05391,2026-01-29,organic,basic,JP,healthcare,ios,0,
u_05392,2025-08-10,paid_google,free,JP,consulting,web,0,
u_05393,2026-01-24,direct,basic,US,finance,android,0,
u_05394,2025-11-28,paid_google,pro,CA,technology,web,0,
u_05395,2026-03-25,paid_google,free,US,marketing,ios,1,2026-04-01
u_05396,2026-05-17,paid_facebook,free,US,other,web,0,
u_05397,2026-03-03,paid_google,basic,AU,finance,android,0,
u_05398,2026-03-19,direct,free,UK,education,web,1,2026-03-26
u_05399,2025-08-11,referral,basic,JP,nonprofit,web,0,
u_05400,2026-04-21,paid_google,basic,US,technology,web,0,
u_05401,2025-06-01,paid_facebook,free,AU,education,web,0,
u_05402,2025-06-01,organic,basic,US,marketing,web,0,
u_05403,2026-04-20,paid_facebook,free,US,marketing,web,0,
u_05404,2026-03-30,paid_facebook,pro,UK,marketing,android,1,2026-05-31
u_05405,2025-07-07,paid_google,free,US,consulting,web,0,
u_05406,2025-06-01,organic,basic,UK,finance,ios,0,
u_05407,2026-03-07,direct,free,JP,technology,android,1,2026-04-23
u_05408,2026-04-05,paid_google,free,DE,technology,ios,0,
u_05409,2026-02-12,paid_facebook,free,US,technology,web,1,2026-03-31
u_05410,2025-12-13,organic,basic,US,media,web,0,
u_05411,2026-04-15,paid_google,free,UK,finance,web,0,
u_05412,2025-11-18,referral,pro,UK,nonprofit,web,0,
u_05413,2026-05-24,paid_google,free,IN,consulting,web,0,
u_05414,2026-05-24,paid_facebook,basic,US,media,ios,0,
u_05415,2026-03-21,organic,basic,CA,marketing,web,0,
u_05416,2026-03-29,paid_google,free,US,marketing,web,0,
u_05417,2026-04-06,direct,free,IN,healthcare,web,0,
u_05418,2026-02-22,paid_google,free,DE,finance,ios,1,2026-03-09
u_05419,2026-04-05,direct,free,US,healthcare,android,1,2026-04-18
u_05420,2026-04-30,direct,free,BR,technology,android,0,
u_05421,2026-04-08,direct,basic,IN,other,ios,0,
u_05422,2025-06-01,referral,free,DE,technology,web,0,
u_05423,2026-03-15,organic,basic,UK,technology,ios,0,
u_05424,2026-03-07,direct,pro,FR,ecommerce,ios,0,
u_05425,2026-01-26,organic,free,DE,technology,web,1,2026-02-08
u_05426,2025-06-01,organic,basic,US,technology,ios,0,
u_05427,2026-04-21,organic,free,US,technology,web,0,
u_05428,2025-12-16,organic,pro,US,technology,android,0,
u_05429,2025-11-29,paid_facebook,free,US,marketing,web,0,
u_05430,2026-01-15,paid_google,basic,Other,marketing,web,0,
u_05431,2026-05-18,organic,enterprise,UK,healthcare,web,0,
u_05432,2025-12-18,paid_google,free,FR,finance,ios,0,
u_05433,2026-05-22,paid_google,basic,US,healthcare,web,0,
u_05434,2026-01-19,referral,free,UK,education,web,0,
u_05435,2025-11-17,organic,free,Other,marketing,ios,1,2025-12-16
u_05436,2026-04-27,organic,basic,US,technology,ios,1,2026-05-04
u_05437,2025-09-05,organic,free,IN,media,web,1,2025-10-27
u_05438,2026-05-27,organic,basic,JP,education,web,0,
u_05439,2025-09-03,paid_google,free,JP,technology,ios,0,
u_05440,2026-03-03,paid_google,pro,BR,other,ios,0,
u_05441,2026-04-26,organic,free,BR,ecommerce,android,1,2026-05-17
u_05442,2026-05-11,paid_google,free,DE,technology,ios,0,
u_05443,2025-06-01,paid_google,free,US,other,web,1,2025-06-08
u_05444,2026-05-21,direct,free,CA,finance,ios,1,2026-05-31
u_05445,2026-04-29,organic,free,Other,other,web,1,2026-05-31
u_05446,2026-03-30,referral,free,IN,technology,web,1,2026-04-18
u_05447,2026-01-11,paid_facebook,free,US,technology,web,0,
u_05448,2026-02-06,organic,free,IN,education,android,1,2026-03-28
u_05449,2026-05-12,direct,free,DE,technology,web,0,
u_05450,2026-04-12,referral,free,US,technology,ios,0,
u_05451,2026-04-22,paid_facebook,free,CA,consulting,web,0,
u_05452,2026-04-27,paid_google,enterprise,IN,technology,android,0,
u_05453,2026-03-15,paid_google,free,IN,nonprofit,web,0,
u_05454,2025-12-05,organic,free,US,finance,ios,0,
u_05455,2026-04-26,organic,free,US,media,ios,0,
u_05456,2026-03-26,referral,pro,DE,finance,web,0,
u_05457,2026-03-20,referral,free,IN,healthcare,android,0,
u_05458,2025-06-01,organic,basic,US,marketing,ios,0,
u_05459,2025-06-01,referral,free,US,education,web,0,
u_05460,2025-10-09,paid_facebook,free,US,marketing,web,1,2025-11-28
u_05461,2026-04-21,organic,basic,UK,marketing,android,0,
u_05462,2026-05-21,paid_google,free,Other,technology,web,0,
u_05463,2026-04-06,paid_google,free,CA,technology,web,0,
u_05464,2026-04-16,referral,basic,BR,marketing,android,0,
u_05465,2026-02-18,referral,basic,UK,ecommerce,web,0,
u_05466,2025-10-25,organic,pro,IN,marketing,ios,0,
u_05467,2025-08-20,paid_google,basic,US,marketing,web,0,
u_05468,2025-09-02,referral,basic,CA,nonprofit,web,0,
u_05469,2026-03-28,referral,basic,UK,education,ios,0,
u_05470,2025-12-13,organic,free,CA,nonprofit,android,0,
u_05471,2026-04-07,paid_google,basic,UK,nonprofit,web,0,
u_05472,2026-05-22,referral,basic,US,technology,web,0,
u_05473,2025-12-06,organic,free,US,other,web,1,2026-01-30
u_05474,2026-05-30,paid_google,free,AU,technology,android,0,
u_05475,2026-03-16,referral,free,US,nonprofit,web,0,
u_05476,2026-04-03,organic,basic,US,healthcare,web,0,
u_05477,2025-12-10,referral,free,JP,healthcare,android,0,
u_05478,2025-11-01,organic,enterprise,DE,ecommerce,android,1,2025-11-12
u_05479,2026-04-09,organic,free,US,media,ios,1,2026-04-22
u_05480,2025-09-30,organic,basic,US,education,web,0,
u_05481,2026-04-11,organic,free,US,finance,web,0,
u_05482,2026-03-06,organic,basic,IN,technology,web,0,
u_05483,2025-11-23,paid_facebook,basic,CA,consulting,ios,0,
u_05484,2025-12-11,organic,basic,US,technology,web,0,
u_05485,2025-06-01,direct,basic,FR,ecommerce,web,0,
u_05486,2026-04-24,paid_google,pro,US,healthcare,web,0,
u_05487,2025-12-24,paid_google,free,US,finance,android,1,2026-01-28
u_05488,2026-01-15,paid_google,free,Other,education,ios,1,2026-01-22
u_05489,2025-06-06,paid_facebook,basic,US,consulting,ios,1,2025-06-17
u_05490,2026-05-07,paid_google,free,FR,nonprofit,web,0,
u_05491,2025-11-10,organic,free,CA,marketing,android,0,
u_05492,2026-01-29,referral,free,US,nonprofit,web,1,2026-02-21
u_05493,2026-04-15,paid_google,free,UK,other,web,0,
u_05494,2026-02-27,organic,free,UK,consulting,android,0,
u_05495,2026-04-02,paid_google,basic,JP,media,web,0,
u_05496,2026-01-25,paid_facebook,free,UK,ecommerce,ios,0,
u_05497,2025-07-15,organic,free,UK,technology,ios,1,2025-09-02
u_05498,2026-01-29,referral,free,US,education,web,0,
u_05499,2026-01-06,paid_facebook,pro,DE,ecommerce,web,0,
u_05500,2026-02-14,paid_facebook,enterprise,US,nonprofit,android,0,
u_05501,2026-05-24,paid_google,basic,US,education,web,0,
u_05502,2026-04-23,direct,free,Other,consulting,web,0,
u_05503,2026-02-22,organic,pro,US,ecommerce,ios,0,
u_05504,2026-04-07,paid_google,basic,US,marketing,web,1,2026-05-05
u_05505,2026-05-02,organic,basic,DE,technology,web,0,
u_05506,2026-02-18,paid_facebook,basic,BR,consulting,web,0,
u_05507,2026-04-05,organic,free,US,marketing,web,1,2026-04-12
u_05508,2026-04-18,organic,free,US,marketing,android,1,2026-04-26
u_05509,2026-03-02,referral,free,US,education,android,0,
u_05510,2026-05-11,paid_google,free,US,consulting,web,0,
u_05511,2025-06-01,organic,basic,DE,education,web,0,
u_05512,2025-08-10,paid_facebook,pro,IN,media,web,0,
u_05513,2025-12-03,paid_facebook,basic,DE,marketing,web,0,
u_05514,2026-05-15,organic,free,UK,marketing,ios,1,2026-05-23
u_05515,2025-10-26,organic,free,AU,education,web,0,
u_05516,2025-10-03,direct,free,IN,consulting,android,1,2025-10-18
u_05517,2025-10-31,paid_google,free,JP,healthcare,web,1,2025-11-26
u_05518,2026-05-14,paid_google,free,UK,technology,android,1,2026-05-31
u_05519,2026-01-01,referral,basic,AU,ecommerce,web,0,
u_05520,2025-09-12,paid_google,free,UK,consulting,ios,1,2025-09-19
u_05521,2026-01-26,organic,enterprise,UK,marketing,android,0,
u_05522,2025-12-31,organic,free,BR,technology,web,1,2026-02-05
u_05523,2026-03-03,paid_google,basic,US,healthcare,ios,0,
u_05524,2026-02-11,referral,free,IN,technology,ios,0,
u_05525,2026-05-26,organic,free,CA,finance,web,0,
u_05526,2026-01-03,organic,basic,CA,technology,web,0,
u_05527,2026-05-19,referral,basic,IN,marketing,web,0,
u_05528,2026-03-09,organic,free,UK,finance,web,0,
u_05529,2026-04-11,paid_facebook,free,US,technology,web,0,
u_05530,2026-02-06,organic,free,FR,technology,web,0,
u_05531,2026-05-11,paid_facebook,basic,US,consulting,android,0,
u_05532,2025-12-11,paid_google,pro,AU,technology,ios,0,
u_05533,2025-10-13,organic,free,US,ecommerce,web,0,
u_05534,2026-05-06,paid_google,free,US,consulting,web,1,2026-05-23
u_05535,2026-05-15,paid_facebook,pro,US,technology,ios,0,
u_05536,2026-05-09,paid_facebook,free,DE,technology,web,0,
u_05537,2025-07-30,paid_facebook,basic,US,education,ios,0,
u_05538,2026-02-11,paid_google,free,US,marketing,web,0,
u_05539,2026-03-01,paid_google,free,US,healthcare,ios,0,
u_05540,2026-05-15,paid_facebook,free,US,media,web,0,
u_05541,2025-12-30,paid_facebook,free,US,technology,ios,0,
u_05542,2025-08-10,paid_facebook,free,US,education,web,0,
u_05543,2025-09-17,paid_google,basic,CA,nonprofit,web,0,
u_05544,2026-01-08,organic,basic,UK,technology,web,0,
u_05545,2026-05-20,organic,basic,UK,technology,web,0,
u_05546,2026-05-14,organic,basic,Other,healthcare,web,0,
u_05547,2026-05-24,direct,free,UK,other,web,1,2026-05-31
u_05548,2026-04-18,referral,free,JP,marketing,web,0,
u_05549,2026-05-10,paid_google,basic,US,marketing,ios,0,
u_05550,2026-04-18,organic,free,UK,technology,ios,1,2026-05-31
u_05551,2026-03-22,organic,free,US,finance,android,1,2026-03-29
u_05552,2025-06-01,referral,free,IN,technology,web,0,
u_05553,2026-01-14,referral,free,IN,finance,web,0,
u_05554,2025-09-11,organic,free,US,healthcare,ios,0,
u_05555,2025-12-02,referral,basic,AU,other,web,0,
u_05556,2026-05-14,paid_google,pro,UK,consulting,ios,0,
u_05557,2025-11-19,organic,pro,US,consulting,android,0,
u_05558,2026-04-15,paid_facebook,pro,IN,marketing,web,0,
u_05559,2026-01-03,paid_facebook,pro,AU,technology,web,0,
u_05560,2026-04-01,referral,free,US,education,ios,1,2026-04-08
u_05561,2025-06-01,organic,free,US,healthcare,ios,0,
u_05562,2026-04-17,organic,basic,AU,healthcare,web,0,
u_05563,2026-04-14,organic,free,Other,technology,web,0,
u_05564,2025-06-01,organic,free,US,healthcare,android,0,
u_05565,2026-05-28,paid_google,free,JP,technology,web,0,
u_05566,2025-12-09,organic,free,US,finance,web,0,
u_05567,2025-11-24,paid_google,free,JP,technology,android,1,2025-12-05
u_05568,2025-09-10,paid_google,free,DE,media,android,1,2025-09-21
u_05569,2025-06-01,paid_facebook,free,FR,technology,web,0,
u_05570,2025-06-01,paid_facebook,pro,AU,nonprofit,web,0,
u_05571,2026-05-22,paid_facebook,free,US,media,ios,0,
u_05572,2025-09-22,organic,pro,US,consulting,web,0,
u_05573,2025-12-31,organic,free,IN,other,web,0,
u_05574,2025-12-31,organic,free,US,technology,android,0,
u_05575,2026-05-11,organic,free,UK,education,ios,0,
u_05576,2025-12-30,organic,free,Other,media,ios,0,
u_05577,2025-06-01,organic,basic,US,technology,ios,0,
u_05578,2025-06-12,paid_facebook,basic,UK,education,ios,0,
u_05579,2026-03-08,direct,basic,US,finance,android,0,
u_05580,2026-05-26,organic,pro,DE,finance,web,0,
u_05581,2026-03-27,referral,free,US,nonprofit,ios,0,
u_05582,2025-09-19,organic,free,US,healthcare,ios,0,
u_05583,2025-12-06,paid_facebook,free,BR,technology,android,1,2026-01-31
u_05584,2026-03-03,paid_facebook,free,AU,nonprofit,ios,1,2026-05-04
u_05585,2026-05-23,direct,free,AU,technology,android,0,
u_05586,2026-03-11,organic,free,AU,media,web,0,
u_05587,2026-02-28,organic,free,UK,other,web,0,
u_05588,2025-06-01,organic,free,CA,media,web,1,2025-07-07
u_05589,2026-01-02,paid_google,free,US,ecommerce,web,0,
u_05590,2026-04-07,direct,basic,US,ecommerce,web,0,
u_05591,2026-02-12,referral,basic,US,ecommerce,web,0,
u_05592,2026-05-22,paid_facebook,basic,US,finance,android,0,
u_05593,2025-06-01,paid_google,basic,US,marketing,web,0,
u_05594,2026-03-28,referral,free,US,marketing,web,1,2026-05-01
u_05595,2026-02-26,paid_google,free,IN,ecommerce,android,1,2026-03-12
u_05596,2026-03-29,organic,free,US,education,web,0,
u_05597,2025-12-15,referral,basic,CA,education,web,0,
u_05598,2025-12-24,organic,basic,UK,education,web,0,
u_05599,2025-11-30,organic,free,JP,consulting,web,0,
u_05600,2026-04-16,organic,free,US,ecommerce,android,0,
u_05601,2026-04-06,paid_facebook,enterprise,DE,technology,android,0,
u_05602,2026-05-12,paid_facebook,free,DE,finance,android,0,
u_05603,2025-12-27,organic,basic,Other,marketing,android,0,
u_05604,2026-05-26,paid_facebook,free,US,healthcare,web,1,2026-05-31
u_05605,2026-01-19,referral,free,US,technology,ios,0,
u_05606,2025-08-08,direct,basic,US,consulting,ios,0,
u_05607,2025-07-13,paid_google,basic,US,technology,android,0,
u_05608,2026-03-06,referral,basic,UK,marketing,web,0,
u_05609,2026-03-03,referral,free,BR,consulting,web,0,
u_05610,2026-05-20,organic,free,US,technology,web,0,
u_05611,2025-12-21,organic,basic,US,education,web,0,
u_05612,2025-09-23,paid_google,free,US,nonprofit,ios,0,
u_05613,2026-04-21,organic,free,US,education,web,1,2026-05-15
u_05614,2026-03-13,organic,pro,JP,ecommerce,web,0,
u_05615,2025-09-08,paid_google,free,FR,consulting,ios,0,
u_05616,2025-07-30,organic,free,US,marketing,web,0,
u_05617,2026-04-21,organic,basic,US,education,web,0,
u_05618,2026-02-04,paid_google,enterprise,FR,marketing,android,0,
u_05619,2026-04-30,paid_facebook,free,US,marketing,ios,0,
u_05620,2026-05-16,referral,free,IN,technology,ios,1,2026-05-23
u_05621,2025-06-13,paid_google,basic,JP,education,android,0,
u_05622,2025-09-23,paid_google,basic,UK,consulting,web,1,2025-09-30
u_05623,2025-11-05,paid_google,basic,US,media,web,0,
u_05624,2026-05-24,organic,free,US,finance,web,0,
u_05625,2025-09-03,organic,free,JP,finance,web,1,2025-09-18
u_05626,2026-03-09,referral,basic,US,ecommerce,ios,0,
u_05627,2026-03-31,paid_google,pro,US,consulting,web,0,
u_05628,2026-02-05,referral,pro,AU,marketing,web,0,
u_05629,2026-05-18,paid_facebook,free,BR,marketing,android,1,2026-05-31
u_05630,2025-11-07,organic,free,UK,healthcare,web,0,
u_05631,2026-01-24,paid_google,free,US,finance,android,0,
u_05632,2026-05-01,paid_google,enterprise,IN,ecommerce,web,0,
u_05633,2026-05-01,paid_google,basic,US,healthcare,ios,0,
u_05634,2026-05-02,paid_google,free,US,technology,android,0,
u_05635,2026-05-23,direct,free,AU,technology,android,1,2026-05-31
u_05636,2026-01-22,referral,free,US,nonprofit,web,0,
u_05637,2025-09-06,direct,free,US,marketing,web,0,
u_05638,2026-05-29,organic,basic,US,technology,web,0,
u_05639,2026-05-24,organic,basic,UK,ecommerce,ios,0,
u_05640,2026-01-28,organic,free,CA,ecommerce,web,1,2026-05-28
u_05641,2025-09-24,organic,free,AU,education,ios,0,
u_05642,2026-04-04,paid_google,pro,DE,healthcare,web,0,
u_05643,2026-03-30,paid_facebook,free,DE,other,web,1,2026-04-13
u_05644,2026-01-19,paid_google,free,DE,technology,web,0,
u_05645,2026-04-15,direct,pro,US,healthcare,android,0,
u_05646,2026-05-28,direct,basic,US,healthcare,ios,0,
u_05647,2025-11-19,organic,basic,IN,technology,web,0,
u_05648,2026-01-08,referral,free,US,finance,ios,0,
u_05649,2026-01-25,paid_google,free,US,consulting,web,0,
u_05650,2025-11-15,paid_google,free,UK,healthcare,ios,0,
u_05651,2025-12-19,referral,free,IN,media,web,0,
u_05652,2026-04-28,organic,basic,UK,education,ios,0,
u_05653,2026-03-29,referral,free,CA,consulting,ios,0,
u_05654,2026-05-12,paid_facebook,basic,UK,consulting,web,0,
u_05655,2026-05-11,referral,free,FR,ecommerce,web,0,
u_05656,2025-12-18,direct,free,US,ecommerce,web,0,
u_05657,2025-08-20,paid_google,enterprise,IN,ecommerce,web,0,
u_05658,2025-06-01,organic,free,US,healthcare,android,0,
u_05659,2026-01-07,organic,free,US,healthcare,web,0,
u_05660,2026-05-02,organic,free,BR,technology,web,1,2026-05-31
u_05661,2026-05-15,organic,free,US,consulting,ios,0,
u_05662,2025-09-29,referral,free,US,marketing,web,1,2025-10-08
u_05663,2026-01-26,organic,free,IN,healthcare,web,0,
u_05664,2026-01-11,direct,basic,US,marketing,web,0,
u_05665,2025-10-22,paid_facebook,basic,IN,ecommerce,ios,0,
u_05666,2025-12-06,organic,free,US,other,ios,1,2025-12-25
u_05667,2025-09-12,paid_google,free,US,consulting,android,0,
u_05668,2026-05-23,paid_google,basic,AU,education,web,0,
u_05669,2025-11-12,paid_google,free,DE,healthcare,web,0,
u_05670,2025-08-27,paid_google,basic,UK,healthcare,android,0,
u_05671,2026-04-12,organic,basic,IN,marketing,ios,0,
u_05672,2026-01-03,paid_facebook,free,CA,marketing,android,0,
u_05673,2026-04-07,paid_google,basic,CA,finance,web,0,
u_05674,2025-06-01,referral,pro,US,nonprofit,web,0,
u_05675,2026-05-27,referral,basic,US,finance,web,0,
u_05676,2026-01-25,organic,free,US,education,web,0,
u_05677,2026-05-05,organic,free,US,nonprofit,web,1,2026-05-12
u_05678,2025-12-01,paid_facebook,pro,US,healthcare,web,0,
u_05679,2026-05-03,direct,free,US,marketing,web,0,
u_05680,2026-04-22,paid_google,basic,AU,finance,android,0,
u_05681,2026-02-21,organic,free,IN,finance,web,0,
u_05682,2025-06-07,organic,free,US,ecommerce,web,0,
u_05683,2026-04-27,organic,basic,IN,marketing,android,0,
u_05684,2026-05-09,organic,basic,CA,ecommerce,web,0,
u_05685,2025-11-05,paid_google,basic,US,media,web,0,
u_05686,2026-02-19,paid_facebook,pro,UK,marketing,android,0,
u_05687,2025-06-12,organic,free,US,technology,web,1,2025-06-26
u_05688,2026-05-08,organic,free,IN,education,android,1,2026-05-15
u_05689,2025-12-31,paid_google,pro,US,finance,ios,0,
u_05690,2026-04-23,referral,free,UK,healthcare,web,0,
u_05691,2026-05-07,paid_google,basic,UK,education,android,0,
u_05692,2025-12-15,direct,free,DE,finance,ios,0,
u_05693,2026-01-20,paid_google,free,IN,nonprofit,ios,0,
u_05694,2025-11-08,organic,free,UK,finance,web,0,
u_05695,2026-04-08,organic,free,US,marketing,web,0,
u_05696,2026-03-06,paid_facebook,pro,DE,media,web,0,
u_05697,2026-03-17,paid_google,basic,FR,technology,web,0,
u_05698,2025-06-01,paid_facebook,basic,CA,technology,web,0,
u_05699,2026-04-11,referral,free,Other,nonprofit,web,0,
u_05700,2026-04-11,paid_facebook,free,US,marketing,web,0,
u_05701,2026-03-29,organic,free,US,technology,web,0,
u_05702,2026-01-30,referral,free,IN,healthcare,web,1,2026-02-06
u_05703,2026-04-19,paid_google,free,US,technology,ios,1,2026-05-26
u_05704,2025-06-06,paid_google,free,US,education,web,0,
u_05705,2026-04-17,paid_google,free,UK,finance,web,1,2026-05-31
u_05706,2025-07-06,paid_facebook,free,US,education,web,0,
u_05707,2026-05-16,organic,free,US,marketing,android,0,
u_05708,2025-12-27,paid_google,free,Other,nonprofit,ios,0,
u_05709,2025-06-20,organic,free,US,marketing,android,1,2025-07-24
u_05710,2026-05-05,paid_google,free,US,education,ios,0,
u_05711,2025-06-01,organic,pro,US,nonprofit,web,0,
u_05712,2026-03-05,organic,free,AU,finance,web,0,
u_05713,2025-06-01,organic,pro,CA,technology,ios,0,
u_05714,2025-12-18,paid_google,free,US,technology,web,0,
u_05715,2026-04-09,referral,pro,US,other,web,0,
u_05716,2026-05-01,organic,free,CA,consulting,ios,0,
u_05717,2026-04-09,paid_google,basic,US,nonprofit,web,1,2026-04-29
u_05718,2026-05-17,organic,free,Other,ecommerce,android,1,2026-05-31
u_05719,2026-05-09,referral,basic,IN,marketing,web,0,
u_05720,2026-05-15,organic,free,US,technology,ios,0,
u_05721,2026-03-12,organic,free,BR,nonprofit,android,0,
u_05722,2025-10-12,organic,basic,US,healthcare,ios,0,
u_05723,2026-05-09,direct,free,US,finance,web,0,
u_05724,2026-05-11,paid_google,pro,US,education,android,0,
u_05725,2026-01-01,organic,free,CA,technology,ios,1,2026-02-02
u_05726,2026-04-30,organic,free,US,marketing,web,0,
u_05727,2026-05-17,organic,basic,US,education,android,0,
u_05728,2026-05-05,organic,free,US,technology,web,0,
u_05729,2025-06-01,referral,free,BR,technology,web,1,2025-06-09
u_05730,2025-09-23,paid_google,basic,US,healthcare,web,0,
u_05731,2026-03-29,paid_facebook,basic,US,education,ios,0,
u_05732,2025-12-27,organic,pro,IN,technology,web,0,
u_05733,2026-02-08,paid_google,free,CA,technology,ios,0,
u_05734,2025-12-18,organic,free,AU,other,web,1,2026-01-12
u_05735,2025-12-15,organic,free,US,technology,web,0,
u_05736,2026-01-07,paid_facebook,free,AU,technology,android,0,
u_05737,2026-04-16,organic,basic,UK,marketing,web,0,
u_05738,2026-05-26,paid_facebook,free,US,marketing,web,0,
u_05739,2026-03-04,referral,free,BR,education,web,1,2026-03-11
u_05740,2025-07-13,organic,free,IN,media,ios,1,2025-08-28
u_05741,2026-01-29,referral,basic,IN,healthcare,ios,0,
u_05742,2025-09-13,organic,pro,JP,consulting,android,1,2025-09-26
u_05743,2025-06-01,organic,basic,IN,nonprofit,web,0,
u_05744,2026-05-05,paid_facebook,free,US,technology,web,0,
u_05745,2025-12-11,paid_google,basic,FR,healthcare,ios,0,
u_05746,2025-12-19,organic,basic,US,education,ios,0,
u_05747,2025-06-01,referral,free,UK,marketing,ios,0,
u_05748,2025-06-01,direct,free,US,ecommerce,ios,1,2025-06-08
u_05749,2025-12-14,organic,free,US,ecommerce,web,0,
u_05750,2026-04-21,referral,free,DE,finance,web,0,
u_05751,2025-10-10,paid_google,basic,UK,technology,ios,0,
u_05752,2026-05-15,direct,free,DE,technology,web,1,2026-05-22
u_05753,2025-10-23,organic,free,BR,finance,web,0,
u_05754,2025-06-15,referral,pro,US,technology,web,0,
u_05755,2026-03-22,organic,basic,IN,consulting,web,0,
u_05756,2026-01-06,referral,basic,AU,marketing,ios,0,
u_05757,2026-03-11,paid_facebook,free,CA,education,web,1,2026-04-01
u_05758,2026-03-09,paid_google,free,IN,marketing,ios,1,2026-03-16
u_05759,2026-04-07,organic,free,US,consulting,web,0,
u_05760,2025-11-03,referral,free,UK,media,ios,0,
u_05761,2025-06-01,paid_facebook,free,UK,media,ios,1,2025-07-06
u_05762,2025-06-01,paid_google,free,US,healthcare,ios,0,
u_05763,2026-05-04,paid_google,free,DE,technology,web,0,
u_05764,2025-08-02,referral,free,US,finance,web,0,
u_05765,2025-11-18,organic,free,Other,finance,web,0,
u_05766,2026-04-19,organic,basic,AU,other,web,1,2026-05-28
u_05767,2026-05-21,direct,basic,US,healthcare,web,0,
u_05768,2026-04-16,paid_google,free,US,education,ios,1,2026-05-15
